epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
289,5.86134,5.87734,5.86022,0.0171182,16408,2.90091
290,5.8637,5.87633,5.85902,0.0173061,16408,2.91063
291,5.86158,5.87957,5.85787,0.0216951,16408,2.90561
292,5.86215,5.87982,5.86278,0.0170397,16408,2.90267
293,5.86417,5.87723,5.85978,0.0174483,16408,2.89677
294,5.86504,5.89468,5.85986,0.0348238,16408,2.91722
295,5.86441,5.88056,5.85978,0.0207784,16408,2.89903
296,5.86345,5.88487,5.86088,0.0239843,16408,2.89617
297,5.86116,5.87574,5.85525,0.0204856,16408,2.91166
298,5.86305,5.91177,5.85803,0.0537362,17312,3.04771
299,5.8634,6.01783,5.85747,0.160366,18208,3.25723
300,5.86313,5.9165,5.85555,0.060944,18208,3.12876
301,5.86349,5.88363,5.85415,0.0294765,18208,3.12423
302,5.86342,5.87699,5.85336,0.0236226,18208,3.13111
303,5.86168,5.87416,5.85281,0.0213407,18208,3.12204
304,5.86231,5.87229,5.8524,0.0198876,18208,3.13407
305,5.86131,5.87,5.85187,0.018139,18208,3.14756
306,5.86068,5.87019,5.85156,0.0186339,18208,3.13038
307,5.86087,5.86803,5.85121,0.0168119,18208,3.15364
308,5.85987,5.86856,5.85085,0.0177038,18208,3.11212
309,5.85993,5.86748,5.85064,0.0168442,18208,3.12798
310,5.85974,5.86678,5.85051,0.0162703,18208,3.12964
311,5.85905,5.90125,5.85108,0.0501771,18496,3.35272
312,5.8608,5.89969,5.85568,0.044007,18496,3.31327
313,5.85903,5.88169,5.85334,0.0283518,18496,3.24845
314,5.85922,5.8769,5.8536,0.0233009,18496,3.25473
315,5.86067,5.87382,5.85429,0.0195264,18496,3.26824
316,5.85518,5.86875,5.84965,0.0191008,18496,3.25818
317,5.85873,5.87277,5.85324,0.019537,18496,3.25318
318,5.85754,5.87685,5.85127,0.0255786,18496,3.2508
319,5.8574,5.87935,5.85433,0.0250159,18496,3.24952
320,5.85914,5.87183,5.85274,0.0190896,18496,3.24872
321,5.8575,5.87111,5.85233,0.0187714,18496,3.2689
322,5.85756,5.87155,5.85252,0.019036,18496,3.28234
323,5.85717,5.86937,5.85189,0.0174872,18496,3.26861
324,5.85704,5.86953,5.852,0.0175347,18496,3.26588
325,5.85751,5.86951,5.85157,0.0179366,18496,3.26167
326,5.85539,5.8679,5.85043,0.0174755,18496,3.25795
327,5.85717,5.86875,5.85081,0.0179425,18496,3.26754
328,5.85596,5.86783,5.84971,0.0181257,18496,3.27635
329,5.85522,5.86855,5.84973,0.0188217,18496,3.27327
330,5.85653,5.86664,5.85066,0.0159793,18496,3.26984
331,5.85669,5.86663,5.85042,0.0162093,18496,3.27042
332,5.85625,5.87117,5.85258,0.018588,18496,3.26654
333,5.85752,5.86733,5.8506,0.0167238,18496,3.26339
334,5.85542,5.86846,5.85012,0.0183316,18496,3.25305
335,5.85602,5.86628,5.85047,0.0158033,18496,3.25398
336,5.85665,5.86828,5.85144,0.0168432,18496,3.26403
337,5.85602,5.86464,5.849,0.0156394,18496,3.26746
338,5.85437,5.86933,5.84869,0.0206369,18496,3.26459
339,5.85181,5.86501,5.84663,0.0183815,18496,3.26261
340,5.85502,5.86785,5.85179,0.0160602,18496,3.26571
341,5.85695,5.86678,5.85021,0.0165607,18496,3.261
342,5.85463,5.89716,5.85199,0.0451728,19528,3.56169
343,5.85447,5.87408,5.85016,0.0239219,19528,3.43719
344,5.85533,5.88486,5.85138,0.0334773,19528,3.43768
345,5.85489,5.87637,5.85048,0.0258938,19528,3.43314
346,5.85382,5.8731,5.85012,0.0229854,19528,3.4269
347,5.85206,5.86376,5.84559,0.0181661,19528,3.43359
348,5.85206,5.86845,5.84885,0.0196024,19528,3.43685
349,5.85359,5.86431,5.84798,0.0163292,19528,3.43651
350,5.85334,5.86236,5.84686,0.0154937,19528,3.43678
351,5.85382,5.8649,5.84872,0.0161795,19528,3.44447
352,5.85185,5.86109,5.84493,0.0161538,19528,3.43253
353,5.84924,5.86278,5.84676,0.0160127,19528,3.45897
354,5.8535,5.8628,5.84752,0.0152786,19528,3.44696
355,5.85191,5.86016,5.84488,0.0152807,19528,3.44324
356,5.85139,5.86356,5.84835,0.0152073,19528,3.4503
357,5.85155,5.86033,5.84613,0.0141947,19528,3.49386
358,5.85148,5.86017,5.84556,0.0146118,19528,3.44954
359,5.85162,5.86169,5.84528,0.0164022,19528,3.43723
360,5.84875,5.85738,5.8423,0.0150827,19528,3.43783
361,5.84848,5.94302,5.84876,0.0942582,20600,3.75594
362,5.85122,5.89248,5.84904,0.0434383,20600,3.61804
363,5.85126,5.869,5.84531,0.0236802,20600,3.62124
364,5.84856,5.86487,5.84705,0.0178161,20600,3.6334
365,5.85001,5.86073,5.844,0.0167341,20600,3.62665
366,5.84869,5.86003,5.84377,0.0162601,20600,3.62827
367,5.84953,5.85846,5.84338,0.0150803,20600,3.61834
368,5.84848,5.85752,5.84233,0.0151891,20600,3.61488
369,5.84682,5.92924,5.84448,0.0847606,21704,3.94844
370,5.84685,5.8807,5.84168,0.0390195,21704,3.80687
371,5.84628,5.86455,5.8407,0.0238529,21704,3.81208
372,5.84591,5.85798,5.84004,0.0179385,21704,3.79322
373,5.84566,5.85666,5.8394,0.0172684,21704,3.78792
374,5.8463,5.85759,5.8409,0.0166891,21704,3.79486
375,5.84552,5.85601,5.83908,0.0169282,21704,3.79653
376,5.84488,5.85322,5.83791,0.0153138,21704,3.80398
377,5.84471,5.85372,5.83854,0.0151747,21704,3.80357
378,5.8435,5.85416,5.8371,0.0170622,21704,3.8146
379,5.84438,5.85607,5.83813,0.0179461,21704,3.81287
380,5.844,5.87194,5.83966,0.0322729,22832,4.17681
381,5.84374,5.85736,5.83787,0.0194895,22832,4.00548
382,5.84331,5.85412,5.83737,0.016753,22832,4.00927
383,5.8435,5.85195,5.83671,0.0152404,22832,3.99107
384,5.84261,5.85141,5.83622,0.0151954,22832,4.00157
385,5.842,5.85043,5.83593,0.0145073,22832,4.01093
386,5.842,5.8506,5.83532,0.0152824,22832,4.0046
387,5.84201,5.85192,5.83612,0.0158043,22832,4.00553
388,5.84192,5.84987,5.83541,0.0144574,22832,3.9934
389,5.84151,5.84995,5.8354,0.0145566,22832,4.00781
390,5.84127,5.84909,5.83459,0.0144996,22832,3.99244
391,5.84104,5.84952,5.83489,0.014636,22832,4.00656
392,5.84089,5.85022,5.83522,0.0149995,22832,3.98786
393,5.84053,5.84841,5.83392,0.0144874,22832,4.00478
394,5.84073,5.8497,5.83468,0.01502,22832,3.99885
395,5.84076,5.84976,5.83494,0.0148172,22832,3.97867
396,5.84077,5.85028,5.83537,0.0149121,22832,3.97598
397,5.84044,5.84952,5.83447,0.0150559,22832,3.99073
398,5.83997,5.84822,5.83381,0.0144084,22832,3.98587
399,5.84015,5.84892,5.83435,0.0145674,22832,4.00732
400,5.83999,5.84872,5.83388,0.0148409,22832,3.99892
401,5.84015,5.84914,5.83407,0.0150728,22832,3.9968
402,5.83925,5.84907,5.83418,0.0148896,22832,3.99386
403,5.83839,5.88986,5.83416,0.0557029,24048,4.37663
404,5.837,5.85605,5.83384,0.0222084,24048,4.20115
405,5.83693,5.85061,5.83248,0.0181295,24048,4.22052
406,5.8363,5.84844,5.83123,0.0172096,24048,4.19806
407,5.83633,5.84681,5.83139,0.0154205,24048,4.17525
408,5.83631,5.84609,5.83066,0.0154225,24048,4.19439
409,5.83527,5.84487,5.83013,0.0147386,24048,4.18245
410,5.83384,5.89791,5.82917,0.0687342,24584,4.53677
411,5.82908,5.88326,5.85033,0.0329257,24584,4.34064
412,5.8306,5.86252,5.84099,0.0215287,24584,4.34819
413,5.83174,5.85207,5.83382,0.0182539,24584,4.33934
414,5.82802,5.86179,5.84541,0.0163751,24584,4.35651
415,5.83227,5.89296,5.8477,0.0452555,25304,4.56858
416,5.8386,5.8809,5.84029,0.0406076,25816,4.72527
417,5.8409,5.86261,5.83652,0.0260941,25816,4.54759
418,5.8394,5.8556,5.83478,0.0208291,25816,4.54774
419,5.83929,5.8523,5.83382,0.0184828,25816,4.53733
420,5.83912,5.86681,5.836,0.030804,26560,4.77088
421,5.84025,5.85536,5.83449,0.0208739,26560,4.59267
422,5.84066,5.85251,5.83372,0.0187911,26560,4.59209
423,5.84096,5.88154,5.83567,0.0458669,27216,4.93551
424,5.84096,5.85834,5.83502,0.023323,27216,4.72509
425,5.8405,5.85522,5.83446,0.0207548,27216,4.72648
426,5.84045,5.85377,5.83464,0.0191314,27216,4.72793
427,5.83986,5.85271,5.83418,0.0185245,27216,4.73178
428,5.83997,5.85167,5.83391,0.0177614,27216,4.72835
429,5.83932,5.85007,5.83361,0.0164545,27216,4.73685
430,5.83953,5.84887,5.83333,0.0155392,27216,4.72937
431,5.84002,5.8747,5.83525,0.0394476,28000,5.07766
432,5.84083,5.85868,5.83503,0.0236497,28000,4.9125
433,5.83951,5.85342,5.83499,0.0184338,28000,4.89764
